order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,delivery_address,expected_delivery_time,delivery_partner_id
10878,184,228,Butter Chicken,2024-07-13 19:25:22,2024-07-13 20:32:22,Successful,167.94,5,"91, Wagle, Surendranagar Dudhrej-638162",2024-07-13 20:04:22,478
10879,83,59,Butter Chicken,2024-06-09 01:27:46,2024-06-09 03:16:46,Successful,837.95,3,"014
Krish Street, Ongole 457212",2024-06-09 01:50:46,318
10880,387,130,Tandoori Chicken,2024-02-27 09:06:28,2024-02-27 10:58:28,Successful,855.06,5,"H.No. 232
Mand Circle, Mira-Bhayandar 863335",2024-02-27 09:29:28,423
10881,139,74,Dosa,2024-01-24 08:15:35,2024-01-24 09:38:35,Successful,238.08,3,"75/639
Gaba Circle
Bhilwara-201037",2024-01-24 08:48:35,64
10882,43,123,Tandoori Chicken,2024-05-17 02:00:29,2024-05-17 03:37:29,Successful,267.28,5,"H.No. 596, Shan Ganj, Jehanabad-875722",2024-05-17 02:33:29,151
10883,449,129,Tandoori Chicken,2024-01-18 01:13:13,2024-01-18 02:29:13,Successful,779.33,2,"68/49
Varkey Road, Begusarai-002459",2024-01-18 01:38:13,110
10884,191,21,Dal Makhani,2024-06-11 12:28:21,2024-06-11 14:25:21,Successful,583.12,1,"39/91, Sant Path
Varanasi-799191",2024-06-11 13:07:21,400
10885,253,121,Dal Makhani,2024-04-01 11:47:20,2024-04-01 12:54:20,Successful,260.92,2,"34, Sharma Ganj
Madanapalle-622132",2024-04-01 12:17:20,299
10886,465,39,Dosa,2024-02-09 11:38:23,2024-02-09 13:05:23,Cancelled,439.02,1,"H.No. 214, Deshpande Circle, Kamarhati-128768",2024-02-09 12:13:23,306
10887,210,291,Chole Bhature,2024-01-13 09:14:48,2024-01-13 10:10:48,Successful,240.23,3,"715
Talwar Street, Rourkela-674250",2024-01-13 09:38:48,238
10888,24,209,Dosa,2024-01-21 00:56:35,2024-01-21 01:52:35,Successful,220.17,5,"H.No. 93
Mander Zila, Erode 198474",2024-01-21 01:33:35,376
10889,132,34,Tandoori Chicken,2024-09-05 08:41:50,2024-09-05 10:09:50,Successful,429.97,5,"H.No. 39, Bhakta Nagar, Kadapa-059779",2024-09-05 09:08:50,161
10890,393,132,Dosa,2024-06-09 03:06:14,2024-06-09 04:30:14,Successful,223.9,5,"943
Bala, Dhanbad 182205",2024-06-09 03:39:14,257
10891,36,286,Dosa,2024-02-19 01:56:31,2024-02-19 03:19:31,Successful,251.05,4,"958, Chana Nagar, Navi Mumbai-510512",2024-02-19 02:25:31,332
10892,20,4,Aloo Paratha,2024-08-12 20:05:36,2024-08-12 22:04:36,Successful,958.02,5,"33
Dutt Chowk, Ambattur-466675",2024-08-12 20:27:36,166
10893,463,230,Paneer Tikka,2024-04-24 12:04:10,2024-04-24 13:20:10,Successful,100.9,5,"16/59, Bawa Street
Phagwara 525742",2024-04-24 12:31:10,28
10894,382,182,Tandoori Chicken,2024-02-10 07:32:36,2024-02-10 08:26:36,Successful,583.01,3,"H.No. 03, Kar, Vellore-672460",2024-02-10 08:03:36,49
10895,457,9,Dal Makhani,2024-08-01 20:46:20,2024-08-01 22:31:20,Successful,226.6,1,"69
Bhalla Marg, Pudukkottai-430383",2024-08-01 21:11:20,13
10896,388,83,Biryani,2024-04-17 04:58:09,2024-04-17 06:43:09,Successful,486.6,4,"H.No. 511
Raja Street
Mango-831983",2024-04-17 05:27:09,288
10897,28,293,Chole Bhature,2024-09-11 19:16:28,2024-09-11 19:43:28,Successful,424.52,4,"05/61
Barman Chowk, Vellore 136753",2024-09-11 19:40:28,452
10898,446,173,Dal Makhani,2024-09-03 14:01:46,2024-09-03 14:33:46,Successful,622.6,5,"63
Mammen, Kottayam-022385",2024-09-03 14:41:46,497
10899,450,35,Paneer Tikka,2024-07-02 11:10:49,2024-07-02 12:42:49,Successful,700.17,3,"92/83, Sinha Ganj, Kakinada-462994",2024-07-02 11:44:49,246
10900,183,265,Tandoori Chicken,2024-04-01 09:03:59,2024-04-01 11:03:59,Successful,273.02,4,"16/17
Ratti Circle, Ichalkaranji 902810",2024-04-01 09:39:59,358
10901,330,89,Samosa,2024-04-30 06:47:37,2024-04-30 08:18:37,Successful,577.87,3,"794, Sarin, Sambalpur-289286",2024-04-30 07:25:37,418
10902,282,170,Chole Bhature,2024-08-28 01:28:54,2024-08-28 02:51:54,Successful,636.93,5,"29
Rau Zila, Kanpur 923871",2024-08-28 02:07:54,288
10903,273,44,Chole Bhature,2024-01-05 18:50:54,2024-01-05 20:08:54,Successful,920.05,1,"H.No. 691
Batta Circle, Imphal 435229",2024-01-05 19:15:54,443
10904,366,251,Paneer Tikka,2024-09-05 18:14:16,2024-09-05 18:41:16,Successful,440.88,5,"H.No. 628, Mandal Nagar
Danapur-224658",2024-09-05 18:41:16,426
10905,202,193,Pav Bhaji,2024-06-21 05:25:41,2024-06-21 05:51:41,Successful,731.86,1,"93/19
Dar
Tenali 225692",2024-06-21 05:52:41,89
10906,68,163,Pav Bhaji,2024-01-28 04:17:15,2024-01-28 05:26:15,Successful,258.42,2,"22, Varty Marg, Danapur-423075",2024-01-28 04:49:15,424
10907,309,38,Samosa,2024-01-28 07:04:51,2024-01-28 07:24:51,Successful,352.3,4,"79/032
Bir Path, Raiganj 809970",2024-01-28 07:28:51,308
10908,271,70,Paneer Tikka,2024-03-28 13:52:40,2024-03-28 14:43:40,Successful,383.88,3,"66/68, Hayre Road, Gopalpur 681570",2024-03-28 14:27:40,166
10909,33,186,Aloo Paratha,2024-09-06 10:32:38,2024-09-06 11:05:38,Successful,922.74,5,"26/87
Wali Path
Nizamabad-873294",2024-09-06 10:57:38,357
10910,68,272,Tandoori Chicken,2024-01-25 21:39:11,2024-01-25 22:59:11,Cancelled,308.48,2,"46
Anne Street
South Dumdum-763800",2024-01-25 22:10:11,275
10911,275,300,Paneer Tikka,2024-02-18 00:44:31,2024-02-18 01:29:31,Successful,230.09,3,"21/22, Manda Circle, Giridih 667417",2024-02-18 01:11:31,402
10912,114,226,Tandoori Chicken,2024-06-15 03:02:51,2024-06-15 03:31:51,Successful,575.62,4,"H.No. 77
Mand Chowk
Noida 077702",2024-06-15 03:23:51,41
10913,247,135,Tandoori Chicken,2024-02-03 18:50:51,2024-02-03 20:02:51,Cancelled,427.45,1,"170, Kale Street
Asansol 419215",2024-02-03 19:30:51,168
10914,296,224,Tandoori Chicken,2024-06-01 23:07:54,2024-06-02 00:18:54,Successful,151.83,4,"52/06
Golla Ganj
Vellore-554191",2024-06-01 23:28:54,67
10915,41,286,Dosa,2024-04-07 06:25:22,2024-04-07 08:05:22,Successful,246.99,5,"501
Sagar Road, Nangloi Jat-961876",2024-04-07 06:46:22,96
10916,499,94,Butter Chicken,2024-02-28 17:02:51,2024-02-28 18:46:51,Successful,416.34,1,"30, Bhardwaj Nagar
Muzaffarpur-762243",2024-02-28 17:37:51,376
10917,440,226,Paneer Tikka,2024-02-23 17:24:25,2024-02-23 17:45:25,Successful,753.94,1,"30, Gaba Road, Mysore-693342",2024-02-23 17:53:25,297
10918,406,71,Chole Bhature,2024-07-28 11:34:19,2024-07-28 13:20:19,Successful,636.5,4,"13/52
Vig Street, Amroha 835897",2024-07-28 12:14:19,414
10919,383,44,Aloo Paratha,2024-07-06 10:20:06,2024-07-06 11:53:06,Successful,500.68,3,"50/42, Mannan Road
Patiala-295470",2024-07-06 10:41:06,176
10920,388,185,Paneer Tikka,2024-04-21 20:26:13,2024-04-21 21:27:13,Successful,810.21,1,"49/422, Din Path
Chandrapur-481621",2024-04-21 21:05:13,464
10921,421,188,Dosa,2024-05-05 11:05:08,2024-05-05 12:45:08,Successful,605.5,4,"238
Sandhu Street, Raebareli-646132",2024-05-05 11:25:08,140
10922,461,150,Dosa,2024-01-16 01:22:47,2024-01-16 01:46:47,Successful,951.79,3,"79/641, Sathe Circle, Jammu-769573",2024-01-16 01:47:47,323
10923,462,10,Tandoori Chicken,2024-06-12 07:02:48,2024-06-12 07:32:48,Successful,398.65,3,"26/29
Sen Street, Gandhinagar 993341",2024-06-12 07:36:48,378
10924,450,107,Aloo Paratha,2024-09-09 01:03:29,2024-09-09 02:35:29,Successful,136.01,3,"H.No. 36, Sandhu Marg
Bhiwandi-381379",2024-09-09 01:42:29,319
10925,31,248,Tandoori Chicken,2024-01-30 12:17:40,2024-01-30 12:56:40,Successful,701.62,1,"H.No. 89
Solanki Nagar, Bharatpur 829435",2024-01-30 12:54:40,143
10926,228,267,Pav Bhaji,2024-08-07 06:22:14,2024-08-07 07:32:14,Successful,857.57,2,"513
Soman Ganj
Bhilwara 766580",2024-08-07 06:58:14,159
10927,119,218,Biryani,2024-05-15 22:26:43,2024-05-15 23:30:43,Successful,821.73,3,"45, Doshi Ganj
Allahabad 129265",2024-05-15 23:01:43,254
10928,6,96,Samosa,2024-05-12 04:17:21,2024-05-12 05:18:21,Successful,269.27,3,"171
Raval Street
Saharanpur-382630",2024-05-12 04:38:21,428
10929,202,49,Aloo Paratha,2024-04-23 02:40:41,2024-04-23 04:10:41,Successful,278.43,5,"79/10
Mahajan Ganj, Bikaner-005482",2024-04-23 03:08:41,136
10930,6,54,Biryani,2024-05-28 20:06:43,2024-05-28 21:56:43,Successful,753.32,5,"09/577
Bedi Chowk, Imphal 070359",2024-05-28 20:32:43,132
10931,233,35,Butter Chicken,2024-02-05 06:16:22,2024-02-05 06:36:22,Successful,577.38,3,"H.No. 583, Bava Zila
Alwar-860766",2024-02-05 06:52:22,428
10932,403,137,Paneer Tikka,2024-01-30 05:56:01,2024-01-30 07:19:01,Successful,535.76,3,"H.No. 64
Hegde Street, Jaunpur 918488",2024-01-30 06:20:01,179
10933,395,217,Chole Bhature,2024-04-18 12:34:48,2024-04-18 13:36:48,Successful,548.76,3,"H.No. 33
Koshy Ganj, Madurai-420101",2024-04-18 13:07:48,467
10934,73,119,Paneer Tikka,2024-05-14 12:23:32,2024-05-14 13:04:32,Successful,818.06,2,"90
Sawhney Marg
Tenali-613227",2024-05-14 12:55:32,302
10935,486,232,Chole Bhature,2024-05-02 08:59:37,2024-05-02 10:43:37,Successful,939.73,4,"H.No. 655
Kakar Chowk, Dewas 382057",2024-05-02 09:29:37,205
10936,444,151,Paneer Tikka,2024-06-24 16:26:39,2024-06-24 17:52:39,Successful,789.06,3,"513, Mahajan Path
Srinagar 460900",2024-06-24 16:52:39,488
10937,263,167,Biryani,2024-07-15 00:20:50,2024-07-15 02:00:50,Successful,272.88,5,"H.No. 283, Shan Street, Guna-489794",2024-07-15 00:58:50,128
10938,58,128,Tandoori Chicken,2024-08-09 13:07:22,2024-08-09 13:46:22,Successful,390.88,2,"21/47, Das Ganj, Moradabad-162618",2024-08-09 13:31:22,454
10939,130,277,Biryani,2024-01-16 09:02:13,2024-01-16 09:55:13,Successful,591.41,1,"H.No. 385, Bahri
Jamshedpur 115685",2024-01-16 09:34:13,182
10940,201,17,Pav Bhaji,2024-04-10 22:54:02,2024-04-10 23:42:02,Successful,169.75,3,"H.No. 149
Venkatesh Path
Jorhat 870509",2024-04-10 23:17:02,74
10941,346,83,Dosa,2024-03-21 13:12:44,2024-03-21 14:09:44,Successful,193.75,1,"66/38, Hora Nagar, Coimbatore 858129",2024-03-21 13:37:44,364
10942,8,91,Pav Bhaji,2024-09-11 20:17:21,2024-09-11 21:36:21,Successful,810.28,2,"30/302, Banerjee Marg
Hubli–Dharwad 494109",2024-09-11 20:49:21,59
10943,182,132,Paneer Tikka,2024-08-05 00:30:15,2024-08-05 01:12:15,Successful,396.62,1,"24/10
Chaudhuri Marg, Sonipat-100952",2024-08-05 00:57:15,31
10944,474,17,Tandoori Chicken,2024-04-10 13:55:39,2024-04-10 15:54:39,Successful,853.08,2,"H.No. 392
Chand Ganj
Indore-887618",2024-04-10 14:31:39,267
10945,197,184,Biryani,2024-06-04 11:51:19,2024-06-04 12:37:19,Cancelled,343.74,3,"81/663
Singh Ganj, Davanagere 323183",2024-06-04 12:17:19,431
10946,358,255,Biryani,2024-08-07 04:49:43,2024-08-07 06:29:43,Successful,893.21,3,"H.No. 57
Bhakta Path
Nizamabad-910792",2024-08-07 05:25:43,199
10947,383,143,Dal Makhani,2024-08-22 20:37:38,2024-08-22 21:01:38,Cancelled,645.49,2,"H.No. 420, Krishnamurthy, Kota 868247",2024-08-22 20:59:38,70
10948,295,58,Paneer Tikka,2024-04-06 20:22:39,2024-04-06 21:53:39,Successful,997.74,1,"41, Dhillon Nagar
Jaipur 305711",2024-04-06 20:55:39,87
10949,75,96,Butter Chicken,2024-03-30 22:46:49,2024-03-31 00:13:49,Successful,642.63,3,"03/193
Chowdhury Nagar
Guntur-819013",2024-03-30 23:22:49,460
10950,347,135,Biryani,2024-03-19 21:57:53,2024-03-19 22:32:53,Successful,781.83,1,"H.No. 06
Bala Road, Tiruvottiyur 642066",2024-03-19 22:20:53,485
10951,434,190,Dosa,2024-08-10 04:58:14,2024-08-10 05:28:14,Successful,749.46,1,"15
Deshmukh Circle, Etawah-774754",2024-08-10 05:27:14,126
10952,370,254,Aloo Paratha,2024-08-01 09:27:26,2024-08-01 10:43:26,Successful,218.69,5,"21
Ben Circle
Phusro-302690",2024-08-01 09:49:26,152
10953,423,70,Samosa,2024-08-10 14:40:11,2024-08-10 15:35:11,Successful,162.67,4,"52/272
Setty Path
Bhagalpur 551491",2024-08-10 15:13:11,483
10954,183,52,Biryani,2024-06-16 00:35:17,2024-06-16 02:02:17,Cancelled,175.0,4,"22/969, Dave Ganj
Tezpur-395091",2024-06-16 01:12:17,341
10955,469,213,Tandoori Chicken,2024-02-11 02:08:31,2024-02-11 02:39:31,Successful,596.25,1,"H.No. 52, Dhar Marg
Agra-734757",2024-02-11 02:42:31,438
10956,249,54,Paneer Tikka,2024-01-26 14:18:16,2024-01-26 16:17:16,Successful,170.47,2,"768, Agrawal Path, Tirunelveli 448410",2024-01-26 14:45:16,414
10957,330,85,Dosa,2024-05-01 02:33:30,2024-05-01 04:30:30,Successful,918.11,2,"25, Kalla Street
Katihar 012682",2024-05-01 03:00:30,150
10958,380,160,Aloo Paratha,2024-07-28 13:52:31,2024-07-28 14:53:31,Successful,239.16,5,"H.No. 60
Swamy Circle, Kharagpur-245582",2024-07-28 14:18:31,400
10959,92,157,Pav Bhaji,2024-02-27 11:19:01,2024-02-27 11:42:01,Successful,533.08,5,"34/497
Bhatia Marg, Satna 576088",2024-02-27 11:43:01,439
10960,478,72,Dosa,2024-08-22 19:47:22,2024-08-22 21:40:22,Successful,916.47,2,"550, Sunder Marg, Deoghar 079461",2024-08-22 20:13:22,102
10961,391,158,Butter Chicken,2024-09-08 11:29:23,2024-09-08 12:07:23,Successful,310.72,4,"886, Dayal Ganj, Mahbubnagar 704310",2024-09-08 12:04:23,154
10962,239,236,Biryani,2024-09-05 01:40:05,2024-09-05 02:31:05,Successful,512.18,4,"25/93, Ben Marg, Karnal-935717",2024-09-05 02:00:05,31
10963,384,116,Butter Chicken,2024-08-25 17:33:48,2024-08-25 18:49:48,Successful,947.23,2,"270, Goda Chowk, Panipat-731358",2024-08-25 18:05:48,60
10964,290,20,Butter Chicken,2024-07-13 18:21:47,2024-07-13 19:48:47,Successful,927.92,1,"H.No. 534
Chacko Street
Gwalior-998006",2024-07-13 18:55:47,235
10965,308,235,Butter Chicken,2024-09-11 09:58:12,2024-09-11 10:46:12,Successful,953.52,2,"84/262
Bava Chowk, Amritsar-557757",2024-09-11 10:36:12,153
10966,381,18,Samosa,2024-01-07 14:20:09,2024-01-07 14:47:09,Successful,464.69,1,"26
Upadhyay Ganj, Udaipur-884761",2024-01-07 14:55:09,262
10967,419,98,Aloo Paratha,2024-02-13 20:48:54,2024-02-13 21:11:54,Successful,984.89,5,"H.No. 19
Kannan Street, Rajkot-210921",2024-02-13 21:28:54,69
10968,158,139,Samosa,2024-07-10 19:19:36,2024-07-10 20:06:36,Successful,996.92,4,"93, Chaudhari Chowk
Bidhannagar 254781",2024-07-10 19:53:36,229
10969,422,88,Aloo Paratha,2024-08-18 21:50:19,2024-08-18 22:38:19,Successful,633.79,4,"54
Kar, Fatehpur 665061",2024-08-18 22:13:19,277
10970,229,93,Paneer Tikka,2024-03-05 19:11:14,2024-03-05 20:22:14,Successful,642.91,4,"75, Talwar Ganj
Bangalore 709255",2024-03-05 19:32:14,229
10971,221,78,Chole Bhature,2024-07-02 17:41:29,2024-07-02 19:17:29,Successful,809.41,5,"H.No. 55
Biswas Marg, Tiruchirappalli-359677",2024-07-02 18:07:29,234
10972,467,78,Samosa,2024-07-15 04:33:28,2024-07-15 04:53:28,Successful,364.03,5,"30/28, Mander Chowk
Bokaro 485490",2024-07-15 05:02:28,157
10973,378,45,Chole Bhature,2024-07-13 00:02:03,2024-07-13 01:06:03,Successful,474.86,4,"26/08
Arya Marg, Guntakal-529524",2024-07-13 00:41:03,250
10974,109,261,Samosa,2024-08-09 04:54:47,2024-08-09 05:46:47,Successful,242.81,3,"H.No. 119
Borde Chowk
Shivpuri 690160",2024-08-09 05:28:47,485
10975,300,218,Pav Bhaji,2024-08-08 10:39:15,2024-08-08 12:04:15,Cancelled,359.16,1,"H.No. 42
Sane Street, Sagar-567080",2024-08-08 10:59:15,80
10976,270,2,Paneer Tikka,2024-05-18 07:03:44,2024-05-18 08:57:44,Successful,897.56,5,"H.No. 956
Aurora Ganj, Sasaram-192627",2024-05-18 07:41:44,150
10977,403,260,Chole Bhature,2024-07-13 17:58:55,2024-07-13 18:18:55,Successful,929.85,4,"83
Dass Path
Giridih-308786",2024-07-13 18:38:55,256
10978,435,175,Pav Bhaji,2024-01-27 00:17:07,2024-01-27 01:25:07,Cancelled,647.64,2,"84/131
Bhardwaj Chowk, Dharmavaram 210974",2024-01-27 00:48:07,23
10979,356,74,Samosa,2024-08-04 23:15:55,2024-08-05 00:26:55,Successful,423.85,2,"06
Khanna
Ambattur-011231",2024-08-04 23:35:55,57
10980,95,17,Dal Makhani,2024-08-20 06:15:14,2024-08-20 06:50:14,Successful,244.77,2,"512, Varkey Path
Mumbai-853850",2024-08-20 06:47:14,168
10981,147,226,Samosa,2024-03-22 22:23:16,2024-03-22 22:58:16,Successful,947.5,1,"H.No. 01
Grover Circle
Muzaffarpur-209690",2024-03-22 22:47:16,400
10982,489,87,Paneer Tikka,2024-08-29 14:37:45,2024-08-29 15:58:45,Successful,388.44,5,"91
Gill Street, Kurnool-457556",2024-08-29 15:12:45,74
10983,364,113,Chole Bhature,2024-04-04 20:43:10,2024-04-04 21:52:10,Successful,898.09,2,"H.No. 55
Sule Street, Asansol-767083",2024-04-04 21:13:10,252
10984,156,78,Tandoori Chicken,2024-07-18 16:10:17,2024-07-18 17:30:17,Successful,818.08,1,"H.No. 61
Karpe Zila, Motihari 725384",2024-07-18 16:34:17,140
10985,481,68,Aloo Paratha,2024-01-06 12:54:58,2024-01-06 13:32:58,Successful,551.32,5,"09/465, Kohli Marg
Jehanabad-603178",2024-01-06 13:27:58,271
10986,500,162,Tandoori Chicken,2024-07-08 01:31:07,2024-07-08 03:22:07,Successful,865.95,2,"05/943
Ratta Ganj
Howrah 758654",2024-07-08 02:11:07,463
10987,310,222,Dosa,2024-01-06 19:27:48,2024-01-06 21:07:48,Successful,437.22,5,"37/31, Sehgal Circle, Phusro 748306",2024-01-06 19:48:48,350
10988,142,57,Samosa,2024-03-01 07:16:49,2024-03-01 08:47:49,Successful,303.26,1,"48/023
Salvi Path
Kadapa 561455",2024-03-01 07:37:49,50
10989,402,187,Samosa,2024-06-28 02:28:13,2024-06-28 04:14:13,Successful,415.25,4,"66
Rana, Surat 322863",2024-06-28 03:02:13,64
10990,168,124,Butter Chicken,2024-01-02 21:19:03,2024-01-02 21:40:03,Successful,929.21,2,"H.No. 268, Seth Circle, Thanjavur 086006",2024-01-02 21:59:03,2
10991,265,61,Biryani,2024-02-20 15:03:00,2024-02-20 16:56:00,Successful,840.4,5,"77/518
Rajagopalan Chowk
Bokaro-851112",2024-02-20 15:41:00,239
10992,448,45,Samosa,2024-04-02 07:50:04,2024-04-02 09:16:04,Successful,614.0,1,"H.No. 461
Goyal Circle
Noida-080203",2024-04-02 08:22:04,149
10993,110,266,Samosa,2024-02-24 15:53:05,2024-02-24 17:43:05,Successful,614.28,5,"H.No. 581
Borde Street, Bhind 287716",2024-02-24 16:29:05,309
10994,10,54,Samosa,2024-05-20 19:33:00,2024-05-20 21:28:00,Successful,978.53,2,"67/539
Bansal Chowk, Dhanbad-319387",2024-05-20 19:59:00,282
10995,292,174,Paneer Tikka,2024-07-11 03:06:41,2024-07-11 03:57:41,Successful,770.48,3,"71
Saini Chowk
Hazaribagh-245684",2024-07-11 03:33:41,61
10996,358,151,Dosa,2024-01-22 16:41:58,2024-01-22 18:08:58,Successful,906.15,1,"97/89
Chadha Ganj
Bidhannagar-519489",2024-01-22 17:04:58,214
10997,485,80,Tandoori Chicken,2024-05-01 05:03:34,2024-05-01 05:55:34,Successful,102.2,5,"H.No. 222
Dutta Circle, Jabalpur 382737",2024-05-01 05:25:34,23
10998,389,290,Samosa,2024-04-14 11:34:25,2024-04-14 13:25:25,Successful,690.7,5,"H.No. 75
Chadha Chowk
Kota-207780",2024-04-14 12:03:25,13
10999,262,60,Paneer Tikka,2024-08-06 17:55:21,2024-08-06 18:49:21,Cancelled,106.44,2,"26/57
Sachdev, Jaunpur 948118",2024-08-06 18:30:21,44
11000,183,53,Samosa,2024-02-26 15:40:16,2024-02-26 16:39:16,Successful,799.18,4,"517
Shankar Street, Kottayam-204550",2024-02-26 16:04:16,164
11001,272,262,Aloo Paratha,2024-02-20 23:59:31,2024-02-21 01:17:31,Successful,224.07,5,"57/78
Chakraborty Ganj, Dehri-909406",2024-02-21 00:23:31,310
11002,32,105,Butter Chicken,2024-03-25 23:51:27,2024-03-26 00:52:27,Successful,808.73,5,"992, Raj Chowk
Bally-599200",2024-03-26 00:24:27,429
11003,92,264,Chole Bhature,2024-08-24 10:52:15,2024-08-24 12:11:15,Successful,735.59,3,"221, Kade Road
Raurkela Industrial Township-158982",2024-08-24 11:31:15,348
11004,305,124,Butter Chicken,2024-01-22 08:48:37,2024-01-22 09:57:37,Successful,554.52,1,"86/760, Balan Marg
Dharmavaram 347227",2024-01-22 09:23:37,77
11005,25,187,Tandoori Chicken,2024-02-11 22:19:06,2024-02-11 23:00:06,Successful,948.25,2,"31/380
Amble Zila
Junagadh 387570",2024-02-11 22:51:06,154
11006,465,2,Dal Makhani,2024-04-27 15:42:09,2024-04-27 16:03:09,Successful,531.94,3,"H.No. 126
Borra Path
Raichur-748755",2024-04-27 16:02:09,90
11007,223,55,Butter Chicken,2024-08-15 01:12:37,2024-08-15 02:07:37,Successful,775.09,2,"43/29
Choudhry Street, Bhimavaram 033617",2024-08-15 01:34:37,239
11008,29,91,Paneer Tikka,2024-03-23 10:15:06,2024-03-23 11:24:06,Successful,632.57,2,"30/16, Deshmukh Ganj
Singrauli 077869",2024-03-23 10:40:06,46
11009,441,53,Biryani,2024-06-30 08:30:11,2024-06-30 09:16:11,Successful,649.05,3,"16
Dixit Circle
Burhanpur 133377",2024-06-30 09:08:11,451
11010,266,167,Paneer Tikka,2024-05-29 19:10:04,2024-05-29 19:42:04,Successful,336.88,1,"097, Mandal Road
Erode-466520",2024-05-29 19:34:04,228
11011,57,47,Aloo Paratha,2024-02-09 05:38:50,2024-02-09 06:27:50,Successful,997.74,4,"10, Bhakta Zila
Lucknow-243218",2024-02-09 06:06:50,429
11012,204,156,Tandoori Chicken,2024-05-12 12:38:43,2024-05-12 13:09:43,Successful,162.43,3,"H.No. 403, Sehgal Road
New Delhi 060057",2024-05-12 12:59:43,319
11013,440,127,Butter Chicken,2024-02-11 19:00:07,2024-02-11 20:07:07,Successful,812.89,2,"47/72
Kurian Nagar
Jehanabad 805058",2024-02-11 19:25:07,267
11014,170,87,Tandoori Chicken,2024-05-17 10:21:09,2024-05-17 11:03:09,Successful,702.22,3,"88/37
Behl Street
Secunderabad 217015",2024-05-17 10:57:09,269
11015,369,153,Aloo Paratha,2024-01-27 22:52:27,2024-01-28 00:29:27,Successful,688.05,2,"78
Warrior Path
Sri Ganganagar-602570",2024-01-27 23:17:27,481
11016,45,222,Pav Bhaji,2024-07-14 19:49:41,2024-07-14 20:53:41,Successful,445.94,5,"04
Khosla Ganj, Anand 095021",2024-07-14 20:26:41,159
11017,481,174,Aloo Paratha,2024-03-30 07:14:42,2024-03-30 08:56:42,Successful,341.59,2,"90, Desai, Indore-663812",2024-03-30 07:49:42,471
11018,77,104,Dal Makhani,2024-07-09 08:15:33,2024-07-09 10:04:33,Successful,604.24,5,"38/588, Dada Zila, Jammu-890291",2024-07-09 08:54:33,117
11019,184,223,Paneer Tikka,2024-09-09 15:46:36,2024-09-09 16:48:36,Successful,666.76,1,"H.No. 90
Khatri Road
Gulbarga-640177",2024-09-09 16:10:36,6
11020,277,149,Pav Bhaji,2024-02-04 12:10:09,2024-02-04 12:59:09,Successful,986.52,3,"97
Bhandari Circle, Madurai-451262",2024-02-04 12:41:09,207
11021,30,114,Dosa,2024-02-02 17:24:33,2024-02-02 17:48:33,Successful,676.09,2,"765
Talwar Circle, Ichalkaranji-100333",2024-02-02 17:49:33,378
11022,412,277,Chole Bhature,2024-03-02 20:57:18,2024-03-02 21:46:18,Successful,462.1,3,"209
Dhawan Ganj
Bhopal-474457",2024-03-02 21:19:18,81
11023,261,213,Pav Bhaji,2024-08-15 15:36:12,2024-08-15 16:27:12,Cancelled,152.29,3,"H.No. 74, Brar Chowk, Raurkela Industrial Township 908792",2024-08-15 16:14:12,342
11024,42,169,Pav Bhaji,2024-04-12 21:49:13,2024-04-12 23:29:13,Successful,989.14,1,"99/638
Rattan Marg
Gorakhpur-623320",2024-04-12 22:14:13,218
11025,390,286,Tandoori Chicken,2024-04-13 02:35:11,2024-04-13 04:04:11,Successful,108.47,3,"H.No. 358
Sani Circle
Gandhidham-161852",2024-04-13 03:00:11,8
11026,341,64,Biryani,2024-02-15 19:19:50,2024-02-15 20:17:50,Successful,153.56,4,"73/804
Datta Circle
Phusro 459503",2024-02-15 19:41:50,203
11027,390,289,Tandoori Chicken,2024-06-21 21:52:53,2024-06-21 23:00:53,Successful,581.63,1,"H.No. 72
Balakrishnan Marg, Sasaram 718051",2024-06-21 22:27:53,357
11028,473,159,Tandoori Chicken,2024-09-09 17:15:29,2024-09-09 18:28:29,Successful,112.78,1,"H.No. 59, Devan Nagar
Saharsa-749893",2024-09-09 17:41:29,166
